"friendly_exam_name","normalized_exam_name","cpt_codes","primary_cpt_code","modifier","modifier_26_wrvu","modality","body_region","contrast_status","cms_official_description","common_aliases","powerscribe_aliases","hospital_site_aliases","typical_combinations","active","created_at","updated_at"
"Biliary Drain (T-Tube) Injection","BILIARY DRAIN T TUBE INJECTION","[""74328-26""]","74328","26","0.46","FLUORO","Abdomen","not_applicable","","[""Biliary Drain (T-Tube) Injection"",""BILIARY DRAIN T TUBE INJECTION""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Biliary Drain (T-Tube) Follow-Through","BILIARY DRAIN T TUBE FOLLOW THROUGH","[""74329-26""]","74329","26","0.46","FLUORO","Abdomen","not_applicable","","[""Biliary Drain (T-Tube) Follow-Through"",""BILIARY DRAIN T TUBE FOLLOW THROUGH""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Biliary Manometry","BILIARY MANOMETRY","[""74330-26""]","74330","26","0.55","OTHER","Abdomen","not_applicable","","[""Biliary Manometry"",""BILIARY MANOMETRY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Fluoro Guidance GI Tube","FLUORO GUIDANCE GI TUBE","[""74340-26""]","74340","26","0.53","FLUORO","Abdomen","not_applicable","","[""Fluoro Guidance GI Tube"",""FLUORO GUIDANCE GI TUBE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Pharynx Swallow Study","PHARYNX SWALLOW STUDY","[""70370-26""]","70370","26","0.31","FLUORO","Abdomen","not_applicable","","[""Pharynx Swallow Study"",""PHARYNX SWALLOW STUDY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Intravenous Pyelogram (IVP)","INTRAVENOUS PYELOGRAM IVP","[""74400-26""]","74400","26","0.48","FLUORO","Pelvis","not_applicable","","[""Intravenous Pyelogram (IVP)"",""INTRAVENOUS PYELOGRAM IVP""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"IVP Infusion","IVP INFUSION","[""74410-26""]","74410","26","0.48","FLUORO","Pelvis","not_applicable","","[""IVP Infusion"",""IVP INFUSION""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Retrograde Pyelogram","RETROGRADE PYELOGRAM","[""74420-26""]","74420","26","0.51","FLUORO","Pelvis","not_applicable","","[""Retrograde Pyelogram"",""RETROGRADE PYELOGRAM""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Cystogram","CYSTOGRAM","[""74430-26""]","74430","26","0.31","FLUORO","Pelvis","not_applicable","","[""Cystogram"",""CYSTOGRAM""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"VCUG/Urethrogram","VCUG URETHROGRAM","[""74450-26""]","74450","26","0.32","FLUORO","Pelvis","not_applicable","","[""VCUG/Urethrogram"",""VCUG URETHROGRAM""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"VCUG Voiding Phase Only","VCUG VOIDING PHASE ONLY","[""74455-26""]","74455","26","0.32","FLUORO","Pelvis","not_applicable","","[""VCUG Voiding Phase Only"",""VCUG VOIDING PHASE ONLY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Hysterosalpingogram (HSG)","HYSTEROSALPINGOGRAM HSG","[""74742-26""]","74742","26","0.59","FLUORO","Pelvis","not_applicable","","[""Hysterosalpingogram (HSG)"",""HYSTEROSALPINGOGRAM HSG""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"HSG Radiologic Supervision & Interpretation","HSG RADIOLOGIC SUPERVISION AND INTERPRETATION","[""74740-26""]","74740","26","0.37","FLUORO","Abdomen","not_applicable","","[""HSG Radiologic Supervision \u0026 Interpretation"",""HSG RADIOLOGIC SUPERVISION AND INTERPRETATION""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Fluoro Guidance Central Line","FLUORO GUIDANCE CENTRAL LINE","[""77001-26""]","77001","26","0.37","FLUORO","Pelvis","not_applicable","","[""Fluoro Guidance Central Line"",""FLUORO GUIDANCE CENTRAL LINE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Fluoro Needle Localization","FLUORO NEEDLE LOCALIZATION","[""77002-26""]","77002","26","0.53","FLUORO","Pelvis","not_applicable","","[""Fluoro Needle Localization"",""FLUORO NEEDLE LOCALIZATION""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Fluoro Guidance Spine Injection","FLUORO GUIDANCE SPINE INJECTION","[""77003-26""]","77003","26","0.59","FLUORO","Pelvis","not_applicable","","[""Fluoro Guidance Spine Injection"",""FLUORO GUIDANCE SPINE INJECTION""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"CT Guidance Localization","CT GUIDANCE LOCALIZATION","[""77011-26""]","77011","26","1.18","CT","Pelvis","not_applicable","","[""CT Guidance Localization"",""CT GUIDANCE LOCALIZATION""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"CT Guidance Biopsy","CT GUIDANCE BIOPSY","[""77012-26""]","77012","26","1.46","CT","Pelvis","not_applicable","","[""CT Guidance Biopsy"",""CT GUIDANCE BIOPSY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"CT Guidance Ablation","CT GUIDANCE ABLATION","[""77013-26""]","77013","26","3.89","CT","Pelvis","not_applicable","","[""CT Guidance Ablation"",""CT GUIDANCE ABLATION""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"MRI Guidance Needle Localization","MRI GUIDANCE NEEDLE LOCALIZATION","[""77021-26""]","77021","26","1.46","MRI","Pelvis","not_applicable","","[""MRI Guidance Needle Localization"",""MRI GUIDANCE NEEDLE LOCALIZATION""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"MRI Guidance Tissue Ablation","MRI GUIDANCE TISSUE ABLATION","[""77022-26""]","77022","26","4.13","MRI","Pelvis","not_applicable","","[""MRI Guidance Tissue Ablation"",""MRI GUIDANCE TISSUE ABLATION""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Aortogram Abdominal","AORTOGRAM ABDOMINAL","[""75625-26""]","75625","26","1.4","PROCEDURE","Abdomen","not_applicable","","[""Aortogram Abdominal"",""AORTOGRAM ABDOMINAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Aortogram w/ LE Runoff","AORTOGRAM W LE RUNOFF","[""75630-26""]","75630","26","1.95","PROCEDURE","Abdomen","with","","[""Aortogram w/ LE Runoff"",""AORTOGRAM W LE RUNOFF""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arteriogram Extremity","ARTERIOGRAM EXTREMITY","[""75710-26""]","75710","26","1.71","PROCEDURE","Abdomen","not_applicable","","[""Arteriogram Extremity"",""ARTERIOGRAM EXTREMITY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arteriogram Bilateral","ARTERIOGRAM BILATERAL","[""75716-26""]","75716","26","1.92","PROCEDURE","Abdomen","not_applicable","","[""Arteriogram Bilateral"",""ARTERIOGRAM BILATERAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Visceral Arteriogram","VISCERAL ARTERIOGRAM","[""75726-26""]","75726","26","2","PROCEDURE","Abdomen","not_applicable","","[""Visceral Arteriogram"",""VISCERAL ARTERIOGRAM""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arteriogram Adrenal","ARTERIOGRAM ADRENAL","[""75731-26""]","75731","26","1.11","PROCEDURE","Abdomen","not_applicable","","[""Arteriogram Adrenal"",""ARTERIOGRAM ADRENAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arteriogram Renal","ARTERIOGRAM RENAL","[""75733-26""]","75733","26","1.28","PROCEDURE","Abdomen","not_applicable","","[""Arteriogram Renal"",""ARTERIOGRAM RENAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arteriogram Pelvic","ARTERIOGRAM PELVIC","[""75736-26""]","75736","26","1.11","PROCEDURE","Abdomen","not_applicable","","[""Arteriogram Pelvic"",""ARTERIOGRAM PELVIC""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arteriogram Pulmonary Unilateral","ARTERIOGRAM PULMONARY UNILATERAL","[""75741-26""]","75741","26","1.28","PROCEDURE","Chest","not_applicable","","[""Arteriogram Pulmonary Unilateral"",""ARTERIOGRAM PULMONARY UNILATERAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arteriogram Pulmonary Bilateral","ARTERIOGRAM PULMONARY BILATERAL","[""75743-26""]","75743","26","1.62","PROCEDURE","Chest","not_applicable","","[""Arteriogram Pulmonary Bilateral"",""ARTERIOGRAM PULMONARY BILATERAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arteriogram Pulmonary Follow-Up","ARTERIOGRAM PULMONARY FOLLOW UP","[""75746-26""]","75746","26","1.11","PROCEDURE","Chest","not_applicable","","[""Arteriogram Pulmonary Follow-Up"",""ARTERIOGRAM PULMONARY FOLLOW UP""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arteriogram Internal Mammary","ARTERIOGRAM INTERNAL MAMMARY","[""75756-26""]","75756","26","1.11","MAMMO","Abdomen","not_applicable","","[""Arteriogram Internal Mammary"",""ARTERIOGRAM INTERNAL MAMMARY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arteriogram Addl Vessel","ARTERIOGRAM ADDL VESSEL","[""75774-26""]","75774","26","0.98","PROCEDURE","Abdomen","not_applicable","","[""Arteriogram Addl Vessel"",""ARTERIOGRAM ADDL VESSEL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Extremity","VENOGRAM EXTREMITY","[""75820-26""]","75820","26","1.02","OTHER","Venous","not_applicable","","[""Venogram Extremity"",""VENOGRAM EXTREMITY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Bilateral","VENOGRAM BILATERAL","[""75822-26""]","75822","26","1.44","OTHER","Venous","not_applicable","","[""Venogram Bilateral"",""VENOGRAM BILATERAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Inferior Vena Cava","VENOGRAM INFERIOR VENA CAVA","[""75825-26""]","75825","26","1.11","OTHER","Venous","not_applicable","","[""Venogram Inferior Vena Cava"",""VENOGRAM INFERIOR VENA CAVA""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Superior Vena Cava","VENOGRAM SUPERIOR VENA CAVA","[""75827-26""]","75827","26","1.11","OTHER","Venous","not_applicable","","[""Venogram Superior Vena Cava"",""VENOGRAM SUPERIOR VENA CAVA""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Renal Unilateral","VENOGRAM RENAL UNILATERAL","[""75831-26""]","75831","26","1.11","OTHER","Abdomen","not_applicable","","[""Venogram Renal Unilateral"",""VENOGRAM RENAL UNILATERAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Renal Bilateral","VENOGRAM RENAL BILATERAL","[""75833-26""]","75833","26","1.45","OTHER","Abdomen","not_applicable","","[""Venogram Renal Bilateral"",""VENOGRAM RENAL BILATERAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Adrenal Unilateral","VENOGRAM ADRENAL UNILATERAL","[""75840-26""]","75840","26","1.11","OTHER","Abdomen","not_applicable","","[""Venogram Adrenal Unilateral"",""VENOGRAM ADRENAL UNILATERAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Sagittal Sinus","VENOGRAM SAGITTAL SINUS","[""75860-26""]","75860","26","1.11","OTHER","Abdomen","not_applicable","","[""Venogram Sagittal Sinus"",""VENOGRAM SAGITTAL SINUS""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Superior Sagittal Sinus","VENOGRAM SUPERIOR SAGITTAL SINUS","[""75870-26""]","75870","26","1.11","OTHER","Abdomen","not_applicable","","[""Venogram Superior Sagittal Sinus"",""VENOGRAM SUPERIOR SAGITTAL SINUS""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Epidural","VENOGRAM EPIDURAL","[""75872-26""]","75872","26","1.11","OTHER","Venous","not_applicable","","[""Venogram Epidural"",""VENOGRAM EPIDURAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Orbital","VENOGRAM ORBITAL","[""75880-26""]","75880","26","0.68","OTHER","Venous","not_applicable","","[""Venogram Orbital"",""VENOGRAM ORBITAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Hepatic w/ Wedge Pressure","VENOGRAM HEPATIC W WEDGE PRESSURE","[""75891-26""]","75891","26","1.11","OTHER","Venous","with","","[""Venogram Hepatic w/ Wedge Pressure"",""VENOGRAM HEPATIC W WEDGE PRESSURE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venogram Hepatic w/ Hemodynamics","VENOGRAM HEPATIC W HEMODYNAMICS","[""75893-26""]","75893","26","0.53","OTHER","Venous","with","","[""Venogram Hepatic w/ Hemodynamics"",""VENOGRAM HEPATIC W HEMODYNAMICS""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Transcatheter Therapy Imaging","TRANSCATHETER THERAPY IMAGING","[""75894-26""]","75894","26","2.19","PROCEDURE","Abdomen","not_applicable","","[""Transcatheter Therapy Imaging"",""TRANSCATHETER THERAPY IMAGING""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Follow-Up Angiography","FOLLOW UP ANGIOGRAPHY","[""75898-26""]","75898","26","1.8","PROCEDURE","Abdomen","not_applicable","","[""Follow-Up Angiography"",""FOLLOW UP ANGIOGRAPHY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Mechanical Thrombectomy Imaging 1st","MECHANICAL THROMBECTOMY IMAGING 1ST","[""75901-26""]","75901","26","0.48","PROCEDURE","Abdomen","not_applicable","","[""Mechanical Thrombectomy Imaging 1st"",""MECHANICAL THROMBECTOMY IMAGING 1ST""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Mechanical Thrombectomy Imaging Addl","MECHANICAL THROMBECTOMY IMAGING ADDL","[""75902-26""]","75902","26","0.38","PROCEDURE","Abdomen","not_applicable","","[""Mechanical Thrombectomy Imaging Addl"",""MECHANICAL THROMBECTOMY IMAGING ADDL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Catheter Change Fluoro","CATHETER CHANGE FLUORO","[""75984-26""]","75984","26","0.81","PROCEDURE","IR","not_applicable","","[""Catheter Change Fluoro"",""CATHETER CHANGE FLUORO""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Abscess Drainage Fluoro","ABSCESS DRAINAGE FLUORO","[""75989-26""]","75989","26","1.16","PROCEDURE","IR","not_applicable","","[""Abscess Drainage Fluoro"",""ABSCESS DRAINAGE FLUORO""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Balloon Occlusion Head/Neck","BALLOON OCCLUSION HEAD NECK","[""61623-26""]","61623","26","9.7","PROCEDURE","Head/Neck","not_applicable","","[""Balloon Occlusion Head/Neck"",""BALLOON OCCLUSION HEAD NECK""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Embolization CNS","EMBOLIZATION CNS","[""61624-26""]","61624","26","19.5","PROCEDURE","Neuro IR","not_applicable","","[""Embolization CNS"",""EMBOLIZATION CNS""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Embolization Non-CNS","EMBOLIZATION NON CNS","[""61626-26""]","61626","26","14.93","PROCEDURE","Neuro IR","not_applicable","","[""Embolization Non-CNS"",""EMBOLIZATION NON CNS""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Intracranial Angioplasty","INTRACRANIAL ANGIOPLASTY","[""61630-26""]","61630","26","21.52","PROCEDURE","Abdomen","not_applicable","","[""Intracranial Angioplasty"",""INTRACRANIAL ANGIOPLASTY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Intracranial Angioplasty w/ Stent","INTRACRANIAL ANGIOPLASTY W STENT","[""61635-26""]","61635","26","23.67","PROCEDURE","Abdomen","with","","[""Intracranial Angioplasty w/ Stent"",""INTRACRANIAL ANGIOPLASTY W STENT""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"IC Vasospasm Treatment Initial","IC VASOSPASM TREATMENT INITIAL","[""61640-26""]","61640","26","12.32","PROCEDURE","Neuro IR","not_applicable","","[""IC Vasospasm Treatment Initial"",""IC VASOSPASM TREATMENT INITIAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"IC Vasospasm Treatment Addl Same Territory","IC VASOSPASM TREATMENT ADDL SAME TERRITORY","[""61641-26""]","61641","26","4.33","PROCEDURE","Neuro IR","not_applicable","","[""IC Vasospasm Treatment Addl Same Territory"",""IC VASOSPASM TREATMENT ADDL SAME TERRITORY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"IC Vasospasm Treatment Addl Diff Territory","IC VASOSPASM TREATMENT ADDL DIFF TERRITORY","[""61642-26""]","61642","26","8.66","PROCEDURE","Neuro IR","not_applicable","","[""IC Vasospasm Treatment Addl Diff Territory"",""IC VASOSPASM TREATMENT ADDL DIFF TERRITORY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"IC Mechanical Thrombectomy","IC MECHANICAL THROMBECTOMY","[""61645-26""]","61645","26","14.63","PROCEDURE","Neuro IR","not_applicable","","[""IC Mechanical Thrombectomy"",""IC MECHANICAL THROMBECTOMY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"IC Prolonged Drug Admin 1st","IC PROLONGED DRUG ADMIN 1ST","[""61650-26""]","61650","26","9.75","PROCEDURE","Neuro IR","not_applicable","","[""IC Prolonged Drug Admin 1st"",""IC PROLONGED DRUG ADMIN 1ST""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"IC Prolonged Drug Admin Addl","IC PROLONGED DRUG ADMIN ADDL","[""61651-26""]","61651","26","4.14","PROCEDURE","Neuro IR","not_applicable","","[""IC Prolonged Drug Admin Addl"",""IC PROLONGED DRUG ADMIN ADDL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arterial Puncture","ARTERIAL PUNCTURE","[""36100-26""]","36100","26","2.94","PROCEDURE","Arterial Access","not_applicable","","[""Arterial Puncture"",""ARTERIAL PUNCTURE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Arterial Puncture Upper/Lower Ext","ARTERIAL PUNCTURE UPPER LOWER EXT","[""36140-26""]","36140","26","1.72","PROCEDURE","Arterial Access","not_applicable","","[""Arterial Puncture Upper/Lower Ext"",""ARTERIAL PUNCTURE UPPER LOWER EXT""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Aortic Puncture","AORTIC PUNCTURE","[""36160-26""]","36160","26","2.46","PROCEDURE","Arterial Access","not_applicable","","[""Aortic Puncture"",""AORTIC PUNCTURE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Catheter Placement Aorta","CATHETER PLACEMENT AORTA","[""36200-26""]","36200","26","2.7","PROCEDURE","Abdomen","not_applicable","","[""Catheter Placement Aorta"",""CATHETER PLACEMENT AORTA""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Catheter 1st Order","SELECTIVE CATHETER 1ST ORDER","[""36215-26""]","36215","26","4.07","OTHER","Arterial Cath","not_applicable","","[""Selective Catheter 1st Order"",""SELECTIVE CATHETER 1ST ORDER""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Catheter 2nd Order","SELECTIVE CATHETER 2ND ORDER","[""36216-26""]","36216","26","5.14","OTHER","Arterial Cath","not_applicable","","[""Selective Catheter 2nd Order"",""SELECTIVE CATHETER 2ND ORDER""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Catheter 3rd Order","SELECTIVE CATHETER 3RD ORDER","[""36217-26""]","36217","26","6.13","OTHER","Arterial Cath","not_applicable","","[""Selective Catheter 3rd Order"",""SELECTIVE CATHETER 3RD ORDER""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Catheter Each Addl","SELECTIVE CATHETER EACH ADDL","[""36218-26""]","36218","26","0.98","OTHER","Arterial Cath","not_applicable","","[""Selective Catheter Each Addl"",""SELECTIVE CATHETER EACH ADDL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Catheter Abd/LE 1st Order","SELECTIVE CATHETER ABD LE 1ST ORDER","[""36245-26""]","36245","26","4.53","OTHER","Arterial Cath","not_applicable","","[""Selective Catheter Abd/LE 1st Order"",""SELECTIVE CATHETER ABD LE 1ST ORDER""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Catheter Abd/LE 2nd Order","SELECTIVE CATHETER ABD LE 2ND ORDER","[""36246-26""]","36246","26","4.89","OTHER","Arterial Cath","not_applicable","","[""Selective Catheter Abd/LE 2nd Order"",""SELECTIVE CATHETER ABD LE 2ND ORDER""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Catheter Abd/LE 3rd Order","SELECTIVE CATHETER ABD LE 3RD ORDER","[""36247-26""]","36247","26","5.89","OTHER","Arterial Cath","not_applicable","","[""Selective Catheter Abd/LE 3rd Order"",""SELECTIVE CATHETER ABD LE 3RD ORDER""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Catheter Abd/LE Addl","SELECTIVE CATHETER ABD LE ADDL","[""36248-26""]","36248","26","0.98","OTHER","Arterial Cath","not_applicable","","[""Selective Catheter Abd/LE Addl"",""SELECTIVE CATHETER ABD LE ADDL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Renal Cath Unilateral","SELECTIVE RENAL CATH UNILATERAL","[""36251-26""]","36251","26","4.97","OTHER","Abdomen","not_applicable","","[""Selective Renal Cath Unilateral"",""SELECTIVE RENAL CATH UNILATERAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Renal Cath Bilateral","SELECTIVE RENAL CATH BILATERAL","[""36252-26""]","36252","26","6.57","OTHER","Abdomen","not_applicable","","[""Selective Renal Cath Bilateral"",""SELECTIVE RENAL CATH BILATERAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Renal Cath Super-Selective Uni","SELECTIVE RENAL CATH SUPER SELECTIVE UNI","[""36253-26""]","36253","26","7.12","OTHER","Abdomen","not_applicable","","[""Selective Renal Cath Super-Selective Uni"",""SELECTIVE RENAL CATH SUPER SELECTIVE UNI""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Selective Renal Cath Super-Selective Bi","SELECTIVE RENAL CATH SUPER SELECTIVE BI","[""36254-26""]","36254","26","7.7","OTHER","Abdomen","not_applicable","","[""Selective Renal Cath Super-Selective Bi"",""SELECTIVE RENAL CATH SUPER SELECTIVE BI""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venous Catheter 1st Order","VENOUS CATHETER 1ST ORDER","[""36010-26""]","36010","26","2.13","PROCEDURE","Venous Access","not_applicable","","[""Venous Catheter 1st Order"",""VENOUS CATHETER 1ST ORDER""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venous Catheter 2nd Order","VENOUS CATHETER 2ND ORDER","[""36011-26""]","36011","26","3.06","PROCEDURE","Venous Access","not_applicable","","[""Venous Catheter 2nd Order"",""VENOUS CATHETER 2ND ORDER""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Venous Catheter Beyond 2nd Order","VENOUS CATHETER BEYOND 2ND ORDER","[""36012-26""]","36012","26","3.42","PROCEDURE","Venous Access","not_applicable","","[""Venous Catheter Beyond 2nd Order"",""VENOUS CATHETER BEYOND 2ND ORDER""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Non-Tunneled CVC <5yr","NON TUNNELED CVC 5YR","[""36555-26""]","36555","26","1.88","PROCEDURE","Central Lines","not_applicable","","[""Non-Tunneled CVC \u003c5yr"",""NON TUNNELED CVC 5YR""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Non-Tunneled CVC 5yr+","NON TUNNELED CVC 5YR","[""36556-26""]","36556","26","1.71","PROCEDURE","Central Lines","not_applicable","","[""Non-Tunneled CVC 5yr+"",""NON TUNNELED CVC 5YR""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Tunneled CVC <5yr","TUNNELED CVC 5YR","[""36557-26""]","36557","26","4.77","PROCEDURE","Central Lines","not_applicable","","[""Tunneled CVC \u003c5yr"",""TUNNELED CVC 5YR""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Tunneled CVC 5yr+","TUNNELED CVC 5YR","[""36558-26""]","36558","26","4.48","PROCEDURE","Central Lines","not_applicable","","[""Tunneled CVC 5yr+"",""TUNNELED CVC 5YR""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"PICC <5yr w/o Imaging","PICC 5YR WO IMAGING","[""36568-26""]","36568","26","2.06","PROCEDURE","Abdomen","without","","[""PICC \u003c5yr w/o Imaging"",""PICC 5YR WO IMAGING""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"PICC 5yr+ w/o Imaging","PICC 5YR WO IMAGING","[""36569-26""]","36569","26","1.85","PROCEDURE","Abdomen","without","","[""PICC 5yr+ w/o Imaging"",""PICC 5YR WO IMAGING""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
